satnum,satname,vmag,delta,flux,JD0,JD1,camid,type,version,annulus,launch,sun_alt,sun_az,inc,alt,az,range,ra,dec,height,phase_angle,vmag_norm_550,vmag_norm_1000
45531U,STARLINK-1329,3.1915129414675096,0.055649400342035665,297693.3282006654,2459876.837354693,2459876.837428559,LSS,standard,1.0,12053,2020-04-22,-23.22075967911468,119.67112798325755,53.0537,40.13726477950529,135.11996559384318,818.6797383865634,9.622643644205251,-51.866114663988775,558.4431761950596,64.97661847380638,2.3277561783846017,3.6259427309133825
45531U,STARLINK-1329,3.81922861183825,0.11757978595897466,160232.04406052266,2459876.837428559,2459876.837502436,LSS,standard,1.0,6719,2020-04-22,-23.20058255857922,119.65322904751922,53.0537,37.91637125422152,135.38697584354858,851.9063305508345,9.864493994357405,-52.10683981546078,558.5575510425555,62.882577561929075,2.8690828317274915,4.167269384256272
45531U,STARLINK-1329,3.4295207685821154,0.06734043320305319,238348.96120878568,2459876.837502436,2459876.837576313,LSS,standard,1.0,11381,2020-04-22,-23.180398930581063,119.63533500300554,53.0537,35.84907997547704,135.6177847202502,886.1256012277898,10.091492311986455,-52.228548827392565,558.6717701823642,60.93790132776782,2.393857795929025,3.692044348457806
45531U,STARLINK-1329,4.516756487292508,0.134860927067264,93742.35553344364,2459876.837576313,2459876.837650191,LSS,standard,1.0,6005,2020-04-22,-23.16021159665861,119.61744832630932,53.0537,33.9224821188984,135.81891785449878,921.221362884612,10.303783082375466,-52.25205355057395,558.7858002710728,59.1298633380356,3.3967499318365793,4.6949364843653605
45531U,STARLINK-1329,4.245324190289743,0.19278604603657712,112125.64105975037,2459876.837650191,2459876.837724068,LSS,standard,1.0,7517,2020-04-22,-23.14002043293074,119.59956889841293,53.0537,32.124181649165564,135.99544458035862,957.0958483424411,10.50184259658587,-52.19537024409393,558.8996245589767,57.4462869475107,3.042360475931006,4.3405470284597865
48329U,STARLINK-2510,4.6638327214141775,0.13379893191452147,85015.55691310856,2459876.832996226,2459876.833070098,LSS,visorsat,1.0,5585,2021-04-29,-24.404845749135784,120.74074188899372,53.0551,30.353493599555954,151.12420994676214,997.3675495084351,10.79333984895624,-64.86859001263569,560.0987322237507,62.02422326646442,3.371369999657585,4.669556552186366
48329U,STARLINK-2510,4.878653261141631,,74252.7899002613,2459876.833070098,2459876.833143981,LSS,visorsat,1.0,5375,2021-04-29,-24.384884549471153,120.72238819014329,53.0551,28.82833108466058,150.40743792773856,1033.5302025026092,11.01835937602951,-64.07316801383767,560.207949379545,60.38836980556196,3.5088508466673,4.807037399196081
48329U,STARLINK-2510,5.037899272559562,0.13761993692981692,61737.68476355652,2459876.833143981,2459876.833217859,LSS,visorsat,1.0,5249,2021-04-29,-24.364916536900694,120.70403959150029,53.0551,27.39033028308653,149.75671570866018,1070.31169973228,11.218432417418622,-63.26256006799873,560.316820676118,58.852038898234234,3.592161356088602,4.890347908617383
48329U,STARLINK-2510,5.3859176682826835,0.10518479619837186,41491.11738962467,2459876.833217859,2459876.833291736,LSS,visorsat,1.0,5207,2021-04-29,-24.344946245326163,120.68570025049166,53.0551,26.032998246674158,149.16333175839338,1107.64095380283,11.396883253476181,-62.44900294505882,560.4253042100261,57.4071210802839,3.865736091104127,5.163922643632907
48329U,STARLINK-2510,4.66974376732686,0.0708055963335617,82492.45135643403,2459876.833291736,2459876.833365619,LSS,visorsat,1.0,8567,2021-04-29,-24.32497229425248,120.66736888792065,53.0551,24.749859470670785,148.6198646246653,1145.4649283840558,11.556702799881464,-61.641057215953445,560.5333904245757,56.04577720407474,3.07664823186087,4.374834784389651
48329U,STARLINK-2510,5.694906610529783,0.227429856371318,39808.22922129461,2459876.833365619,2459876.83343949,LSS,visorsat,1.0,4955,2021-04-29,-24.304992924319052,120.64904388034819,53.0551,23.534909861291244,148.12009385472768,1183.7378113887692,11.700477598196732,-60.84467748221066,560.6410717232992,54.76086697758757,4.030442456862419,5.328629009391199
51788U,STARLINK-3641,4.9630425527037065,0.05022378897977574,54620.54952439155,2459876.524581475,2459876.524655353,LSS,standard,1.5,21419,2022-02-25,-20.762929166045158,242.5863618838975,53.2155,66.02509945350009,213.53230288633156,595.0107106384795,20.70363222857853,-47.9883347496593,550.2748790046458,89.52424039694826,4.792232083050471,6.090418635579251
51788U,STARLINK-3641,4.908774981986751,0.04653799295578773,55292.877914905825,2459876.524655353,2459876.52472923,LSS,standard,1.5,19991,2022-02-25,-20.783511056310623,242.56928726161652,53.2155,64.674629626028,203.42029144315185,600.994251481704,20.948917954220256,-51.7337049467497,550.3901177756256,90.60235944232184,4.716236839508455,6.014423392037236
51788U,STARLINK-3641,4.950120827238347,0.04828035027400702,52095.49441340254,2459876.52472923,2459876.524803107,LSS,standard,1.5,18647,2022-02-25,-20.80408962617326,242.55220602484656,53.2155,62.753507878128964,194.67827818238413,610.1847984043411,21.229119216880967,-55.26644059511606,550.5053057241284,91.64030184020235,4.724627355615743,6.022813908144523
51788U,STARLINK-3641,4.898749233615085,0.0510979616341818,57406.2883959333,2459876.524803107,2459876.524876984,LSS,standard,1.5,17597,2022-02-25,-20.82466500228824,242.53511805986503,53.2155,60.438947581967376,187.3659568765166,622.4396684732842,21.549481295865288,-58.52698643976299,550.6204260468045,92.62465133641474,4.630076367459697,5.928262919988478
51788U,STARLINK-3641,5.630199842706535,0.09462818893956189,30715.001078844423,2459876.524876984,2459876.524950862,LSS,standard,1.5,9197,2022-02-25,-20.845237051902764,242.51802346832253,53.2155,57.88834884900025,181.34160085599706,637.5812922342442,21.914819941192242,-61.4600905122585,550.735460470102,93.54543856064289,5.309335462153971,6.607522014682751
51788U,STARLINK-3641,6.0310298022213775,0.07499872989017796,21176.867775264043,2459876.524950862,2459876.525024739,LSS,standard,1.5,8651,2022-02-25,-20.86580629055204,242.50092181295855,53.2155,55.22493472326642,176.39308559070423,655.4091415027691,22.32837915336266,-64.01657355012213,550.850394327964,94.39633481194252,5.650280777029306,6.948467329558087
51788U,STARLINK-3641,6.196879182906514,0.0852754790711645,19297.183931945878,2459876.525024739,2459876.525098617,LSS,standard,1.5,7853,2022-02-25,-20.886372066848356,242.48381362655184,53.2155,52.53829783490957,172.31147289586107,675.7091060984359,22.79008754847158,-66.15551680647323,550.9652064200609,95.17432205118232,5.749893772014109,7.048080324542889
51772U,STARLINK-3623,4.910911678360701,0.04104758568407978,59832.00191527777,2459876.830780168,2459876.830854045,LSS,standard,1.5,19025,2022-02-25,-25.001872249815246,121.29502203564493,53.2157,51.096917428788075,142.2080822261977,686.7784922117306,8.15438791806605,-54.3542474488757,550.2922518689197,78.30395753016957,4.428641696154147,5.726828248682928
51772U,STARLINK-3623,5.756947864755155,0.0717876943847127,27932.70610516164,2459876.830854045,2459876.830927932,LSS,standard,1.5,10163,2022-02-25,-24.98202515889185,121.2764276821593,53.2157,51.38829160307191,136.01902837250017,684.1800982713414,8.270952316934677,-50.61381074260843,550.1718837999948,77.4682238518004,5.282909126797614,6.5810956793263955
44917U,STARLINK-1098,5.959855928561103,0.07931752894880754,22600.836422475997,2459876.535292858,2459876.535366741,LSS,standard,1.0,8399,2020-01-07,-23.712163255179,240.03747277106572,53.0532,37.06590623945762,220.83117246692578,865.1012928987574,17.851504952649673,-55.20991345561557,558.2899127528597,63.40823968530671,4.976334570665003,6.274521123193784
44917U,STARLINK-1098,5.863755668335363,0.06779857220388791,24597.943158937094,2459876.535366741,2459876.535440613,LSS,standard,1.0,8651,2020-01-07,-23.73225025903168,240.01935662644595,53.0532,36.88872325724089,216.99717660640223,868.1611853802927,17.842544401814866,-58.27649169934042,558.4068229412175,64.38219885288723,4.872567290486103,6.170753843014884
44917U,STARLINK-1098,6.158388273081002,0.08709561353530776,20227.860821087488,2459876.535588373,2459876.535662245,LSS,standard,1.0,7475,2020-01-07,-23.79248441578697,239.96496664192955,53.0532,35.59507390087794,205.97399090200068,890.5965397701125,17.787548922635324,-67.24624467617566,558.7563057172782,67.5318180517773,5.111796703369742,6.409983255898522
44917U,STARLINK-1098,6.25230214872858,0.11605990045193179,17560.154365477047,2459876.535662245,2459876.535736122,LSS,standard,1.0,7181,2020-01-07,-23.812553674690616,239.94682262540562,53.0532,34.945692612345056,202.54254713960194,902.3077331303674,17.754077407606996,-70.11555765551738,558.8723264666381,68.62201939326854,5.177342198913452,6.475528751442233
44917U,STARLINK-1098,6.436212876536791,0.10002078226220773,17732.171706074692,2459876.535736122,2459876.535810005,LSS,standard,1.0,6803,2020-01-07,-23.832620639524627,239.92866968098372,53.0532,34.209502599601755,199.26141089002945,916.0121916920615,17.707703335665993,-72.90618805604143,558.9880933715116,69.71547908158993,5.328520054198498,6.626706606727279
44917U,STARLINK-1098,6.215515346772458,0.1863547493015604,15716.460236703177,2459876.535883883,2459876.53595776,LSS,standard,1.0,6467,2020-01-07,-23.872745267503426,239.89233915192733,53.0532,32.53419559410138,193.18488159206257,949.0390926782579,17.5459437544176,-78.21453070958549,559.2187814870838,71.87690398833088,5.030908283293867,6.329094835822647
44917U,STARLINK-1098,6.402816118195368,0.17654756684010917,16194.654364506052,2459876.53595776,2459876.536031632,LSS,standard,1.0,6509,2020-01-07,-23.892801153179374,239.8741631569827,53.0532,31.622698238712967,190.39597946485148,968.1665896120131,17.397189286044377,-80.71387353292502,559.3336575024504,72.92999431832972,5.174879108027274,6.473065660556055
45590U,STARLINK-1365,4.761996734893282,0.0810078355087909,67065.70663278684,2459876.852129079,2459876.852202963,LSS,standard,1.0,15497,2020-04-22,-19.118071734003774,116.23170522148862,53.0541,50.30344989893299,193.65149912399426,704.6604787171752,4.429998400739703,-66.62209429191323,559.2294336605562,96.92391220294051,4.223910609725346,5.522097162254127
45590U,STARLINK-1365,4.814997732991525,0.08439431716625156,58626.96192244014,2459876.852202963,2459876.852276845,LSS,standard,1.0,14783,2020-04-22,-19.097237857812903,116.2151743585369,53.0541,48.59307721297429,188.93509509285758,720.6636458007472,4.784177350219394,-69.52788739580234,559.3437985315251,93.42422017870116,4.228148108297558,5.526334660826338
45590U,STARLINK-1365,4.9764684575992355,0.09147888234571025,52043.64946515247,2459876.852276845,2459876.852350712,LSS,standard,1.0,13943,2020-04-22,-19.076401684708415,116.19865027050722,53.0541,46.78114161806898,184.73986512474096,738.9951604954734,5.219605005911584,-72.11875772076725,559.4579509666453,90.08049783137955,4.3350739335089985,5.63326048603778
45590U,STARLINK-1365,5.074523221000645,0.09822789469224642,47612.25402288693,2459876.852350712,2459876.852424577,LSS,standard,1.0,13355,2020-04-22,-19.05556676437442,116.18213576136992,53.0541,44.91591558595426,181.021605556506,759.4814992240687,5.7542249341617175,-74.33055543990218,559.5718541643321,86.90086525165141,4.373750673348541,5.671937225877322
45590U,STARLINK-1365,5.2542218885928165,0.10169028003959438,44244.73216045723,2459876.852424577,2459876.85249846,LSS,standard,1.0,12809,2020-04-22,-19.03472942300554,116.16562790812084,53.0541,43.035308027808654,177.7283575904683,781.95480147795,6.400319424695827,-76.09080309492441,559.6855108678483,83.88795488928555,4.490127082504031,5.788313635032813
45590U,STARLINK-1365,5.4021876918587335,0.09697404956879108,42431.880222282314,2459876.85249846,2459876.852572338,LSS,standard,1.0,12263,2020-04-22,-19.013884013854444,116.14912223202175,53.0541,41.167992506413334,174.8080420515763,806.2543651013661,7.151827964500593,-77.32772090267225,559.7989343699988,81.04062577059416,4.571640744621521,5.869827297150302
45590U,STARLINK-1365,5.757048518574855,0.1293701469766184,30098.045535636527,2459876.852572338,2459876.852646209,LSS,standard,1.0,10037,2020-04-22,-18.99303710806829,116.13262393039015,53.0541,39.33592390148209,172.21362790297883,832.2122852546661,7.9707498552673215,-77.99494463808911,559.912071432055,78.3565730941621,4.857691352891876,6.155877905420657
45590U,STARLINK-1365,6.373609116241688,0.14612540617515046,18637.146828520177,2459876.852646209,2459876.852720092,LSS,standard,1.0,6341,2020-04-22,-18.972189366232012,116.1161335157573,53.0541,37.55407119007885,169.9019241413764,859.6756579933899,8.791078745011895,-78.10431218228028,560.0249011513637,75.8304542334549,5.4037494151258345,6.701935967654616
45590U,STARLINK-1365,5.863823204487396,0.14668370850211512,25905.049765855754,2459876.852720092,2459876.852793969,LSS,standard,1.0,9323,2020-04-22,-18.95133513986309,116.09964651303513,53.0541,35.8317744332222,167.8344359928427,888.5108262025902,9.546344445944577,-77.7341478365025,560.1374366873201,73.4547181106215,4.822323032437156,6.120509584965937
45590U,STARLINK-1365,6.192367914814515,,13092.50494368345,2459876.852793969,2459876.852867841,LSS,standard,1.0,5879,2020-04-22,-18.930479688900864,116.08316707372092,53.0541,34.17536530779669,165.97895664839828,918.5805421991053,10.197109296898523,-77.00256292317778,560.2496322560647,71.22214642085005,5.078595153529042,6.376781706057823
44751U,STARLINK-1046,6.2263781596249,,12410.886736020151,2459876.533741454,2459876.533815324,LSS,standard,0.9,4619,2019-11-11,-23.28953345489869,240.4161225134675,53.055600000000005,31.488585036287624,215.6375785392033,969.7895957028747,17.105072442536827,-59.27610362889334,558.4963620669708,59.687015966437365,4.9948040045126145,6.292990557041395
44751U,STARLINK-1046,6.222374397367847,0.09816335499810978,17252.63024764637,2459876.533815324,2459876.533889207,LSS,standard,0.9,6131,2019-11-11,-23.309693064846602,240.3981686625138,53.055600000000005,33.233526290794494,215.25551453383508,933.8382696459619,17.332643776167043,-59.71680861993974,558.3771832387685,61.40490396457806,5.072829505884715,6.371016058413495
44751U,STARLINK-1046,5.462494261908168,0.08615283535486139,39255.025683766195,2459876.534110833,2459876.534184705,LSS,standard,0.9,8525,2019-11-11,-23.39030375516294,240.3262707787941,53.055600000000005,41.54775259603923,213.1637500670768,798.6031024716734,18.472486476692822,-60.55705064397444,557.8984213013479,69.63890531707361,4.652652744176756,5.950839296705537
44751U,STARLINK-1046,5.329701113203191,0.16003183975201385,39298.69241142136,2459876.534332465,2459876.534406342,LSS,standard,0.9,8063,2019-11-11,-23.450723895669178,240.27226827357123,53.055600000000005,49.52405431908344,210.53400899917696,709.6475231583103,19.557326170532466,-59.31521739194606,557.5377490831778,77.6165390676031,4.77630110410446,6.0744876566332415
44751U,STARLINK-1046,5.102945574520209,0.10167893993342879,51857.36806145076,2459876.534406342,2459876.534480225,LSS,standard,0.9,10583,2019-11-11,-23.47085666076412,240.25425238164252,53.055600000000005,52.57301022529175,209.2788940053285,683.2307003298832,19.944799145638598,-58.33697980128504,557.4173151189749,80.69062495788287,4.631922158320996,5.930108710849776
44751U,STARLINK-1046,4.7713343174199,0.053174505281339574,67995.9018550589,2459876.534554097,2459876.534627974,LSS,standard,0.9,14405,2019-11-11,-23.511111437616226,240.21819780283957,53.055600000000005,59.277495600743165,205.73275468186284,636.4868639372467,20.71901993713312,-55.33079271820191,557.1762377157931,87.51902868720407,4.454200540170065,5.7523870926988465
44751U,STARLINK-1046,5.048191587747157,0.07781687221038923,57269.41945381506,2459876.534627974,2459876.534701852,LSS,standard,0.9,9995,2019-11-11,-23.531233315471795,240.2001592164864,53.055600000000005,62.911112859323076,203.1181918316841,616.624553994955,21.091864244198018,-53.26736883019948,557.0556304968815,91.27784437490894,4.799900963494593,6.098087516023373
44751U,STARLINK-1046,5.053627896841801,0.07072753287638084,56519.52116879838,2459876.534701852,2459876.534775723,LSS,standard,0.9,10457,2019-11-11,-23.551351810812026,240.18211282468397,53.055600000000005,66.68954222322954,199.53800614264478,599.4226773679939,21.44753958128867,-50.829443291910245,556.9349994383513,95.25790645128254,4.866775498533124,6.164962051061905
44748U,STARLINK-1043,6.383193533010168,0.15870855730144395,13527.762906459966,2459876.518450225,2459876.518524102,LSS,standard,0.9,5501,2019-11-11,-19.04397535698107,243.98058675579415,53.0551,28.319728238378875,191.7218517527105,1044.6017456170753,15.672393345603703,-79.61592788485112,559.3469436985235,69.23084990961942,4.990253244261072,6.288439796789853
44748U,STARLINK-1043,6.042614802479019,0.15950758729572098,16408.88768046926,2459876.518597968,2459876.518671834,LSS,standard,0.9,5963,2019-11-11,-19.085641444439812,243.94750776559107,53.0551,30.88744052549089,188.23546230899072,983.7295630118408,16.804486683792728,-82.65172370630987,559.1134842748897,73.19757933040059,4.7800496349996635,6.078236187528444
44748U,STARLINK-1043,6.453427704410327,0.08748099427189607,18022.21863759464,2459876.518745712,2459876.518819589,LSS,standard,0.9,6341,2019-11-11,-19.12729600629482,243.9144036441769,53.0551,33.60336053029012,184.08950658678032,927.3266519809515,19.27909806656138,-84.46851606828177,558.8787115992204,77.62927475300364,5.319077442517429,6.617263995046209
44748U,STARLINK-1043,6.2516430109034875,0.16084633083969133,18458.7338809897,2459876.518967096,2459876.519040966,LSS,standard,0.9,6677,2019-11-11,-19.189690352152947,243.86475266816336,53.0551,37.829039693806294,176.30144155792084,853.1243393592183,23.11917334777813,-81.01484292591479,558.5247728081337,85.23010861824848,5.298394796310425,6.596581348839206
44748U,STARLINK-1043,5.379077182032589,0.08069078678310368,39340.386121392534,2459876.519040966,2459876.519114844,LSS,standard,0.9,11381,2019-11-11,-19.210503683209563,243.8481730268015,53.0551,39.23026145183644,173.19648811814358,831.6220551744127,23.71517021313654,-78.68429138987717,558.4061704766016,88.03498322765779,4.481260636538959,5.7794471890677395
44748U,STARLINK-1043,5.869667210577859,0.13187182155840466,25461.761234824917,2459876.519114844,2459876.519188721,LSS,standard,0.9,7685,2019-11-11,-19.23131641140061,243.8315852376824,53.0551,40.595542715136524,169.80373596720503,811.9734089568676,0.12276529098830184,-76.06058620909603,558.2873324729823,90.97479228919632,5.023771623495879,6.321958176024659
44748U,STARLINK-1043,5.721734348792758,0.11602881331160297,24169.83809401845,2459876.519188721,2459876.519262598,LSS,standard,0.9,7811,2019-11-11,-19.252125909721734,243.8149913850778,53.0551,41.89951138033861,166.10807327137363,794.3200890896494,0.4149321866869063,-73.21466885227734,558.1682914553469,94.0456240074448,4.923570064277101,6.221756616805882
44748U,STARLINK-1043,5.821050198137083,0.16479848006514308,27735.850942807905,2459876.519262598,2459876.519336475,LSS,standard,0.9,8105,2019-11-11,-19.272932306555283,243.79839135869796,53.0551,43.11311076575632,162.10103987443594,778.7986986569688,0.633750487277574,-70.18834037291718,558.049064401946,97.2409067024485,5.065737559813181,6.363924112341962
44748U,STARLINK-1043,5.6330970998003025,0.07372292860340826,30133.583651352,2459876.519336475,2459876.519410353,LSS,standard,0.9,8441,2019-11-11,-19.293735861322194,243.78178494339937,53.0551,44.2042710777578,157.78464957809243,765.5397173478066,0.8038755252586542,-67.0111216399247,557.9296675411989,100.55075220329952,4.91507190993469,6.21325846246347
44748U,STARLINK-1043,5.388652490705969,0.15343377937764827,32259.32364714927,2459876.519410353,2459876.51948423,LSS,standard,0.9,8819,2019-11-11,-19.314536702182664,243.76517202845358,53.0551,45.13944039638758,153.1750428160514,754.6632821335336,0.9403356393638992,-63.70802299371804,557.8101178530826,103.96175526547208,4.7016998378473325,5.999886390376113
44748U,STARLINK-1043,5.63214637153748,0.1677062070662495,31670.815451403934,2459876.51948423,2459876.519558107,LSS,standard,0.9,9239,2019-11-11,-19.33533417074762,243.74855313159904,53.0551,45.885843703242905,148.30564739358772,746.2746790015899,1.0526816975448288,-60.30324939979731,557.6904368458901,107.45693143308102,4.969466287420478,6.2676528399492595
44748U,STARLINK-1043,5.627900237606285,0.187692769728627,36620.88222917592,2459876.519558107,2459876.519631985,LSS,standard,0.9,9617,2019-11-11,-19.356128788549253,243.73192782806018,53.0551,46.41441967287979,143.22808618576468,740.458870373951,1.1472325010963316,-56.82142703035021,557.5706392429074,111.0163524637242,4.982208984334376,6.280395536863156
44748U,STARLINK-1043,5.574369748895368,0.16277155201223953,35312.167945411966,2459876.519631985,2459876.519705862,LSS,standard,0.9,9659,2019-11-11,-19.37692068369862,243.71529600697426,53.0551,46.7027995274417,138.0112391982029,737.2773334194718,1.2283085848072859,-53.2882729486342,557.4507420202485,114.61746397044824,4.938028784766225,6.236215337295006
44748U,STARLINK-1043,5.439784518243155,0.2265994503081886,38688.01408451091,2459876.519705862,2459876.519779728,LSS,standard,0.9,9911,2019-11-11,-19.397709198060188,243.6986581866718,53.0551,46.73800904131761,132.73692476452845,736.764701721811,1.2989530166517949,-49.73041538156162,557.3307666842599,118.23582761741338,4.804953912171725,6.103140464700505
52295U,STARLINK-3765,4.093207841259755,0.489671238548987,128296.1511781767,2459876.836172934,2459876.836246811,LSS,standard,1.5,6845,2022-04-21,-23.54307736121531,119.95851057617804,53.2173,27.328274930011574,166.70433809153516,1058.8183613850426,11.925089004827576,-78.01622860063559,552.8053511222558,67.99210006905865,2.670913968902038,3.9691005214308186
52295U,STARLINK-3765,3.754681805763104,0.12479492350437513,165341.58161018457,2459876.836246811,2459876.836320688,LSS,standard,1.5,8945,2022-04-21,-23.52295508959614,119.94048839435573,53.2173,26.12302046779272,165.27586804933262,1091.665902380408,12.181315217256136,-76.47575024468074,552.9159096310776,66.23430151551216,2.2660465254627296,3.564233077991511
51771U,STARLINK-3614,5.907137507591063,0.07084030339416941,25912.34407650752,2459876.839127737,2459876.839201614,LSS,standard,1.5,9365,2022-02-25,-22.735455977974773,119.24354377432422,53.2164,58.03178621705865,187.50505717111827,635.7796085721588,5.056690571250219,-60.790303753733454,549.9410929590167,98.4537815589433,5.592417981920052,6.890604534448833
51771U,STARLINK-3614,5.677814904992726,0.08901525917805407,29048.913600647356,2459876.839201614,2459876.839275491,LSS,standard,1.5,9743,2022-02-25,-22.71519090939435,119.22582014617295,53.2164,61.02347006119117,182.43072253135372,618.3526669368265,5.450959973186849,-58.212096661778446,549.820083367044,97.83775451972161,5.423447161325417,6.721633713854198
51771U,STARLINK-3614,5.533662576424444,0.08121883386076056,30478.658725530415,2459876.839275491,2459876.839349369,LSS,standard,1.5,10331,2022-02-25,-22.69492221310663,119.20810373835496,53.2164,63.913403050947274,175.9952417503668,603.722584205715,5.8062819765973055,-55.25763403531158,549.6990305260316,97.14165011160893,5.331288912124868,6.629475464653648
51771U,STARLINK-3614,5.562723534480426,0.08140739713114468,32757.30154620668,2459876.839349369,2459876.839423246,LSS,standard,1.5,10877,2022-02-25,-22.67464976463659,119.19039443298641,53.2164,66.54753113377147,167.80731693283462,592.097676705742,6.123663469728616,-51.97279456483461,549.5779515208587,96.36739434247181,5.40257019702683,6.700756749555611
51771U,STARLINK-3614,5.739185500026407,0.11097787578441888,30898.54980444091,2459876.839423246,2459876.839497123,LSS,standard,1.5,10793,2022-02-25,-22.6543740784859,119.17269267015335,53.2164,68.7124200302701,157.53262542176319,583.6586543840169,6.405824588575043,-48.412743592434886,549.456867231882,95.52079147815988,5.610204299765168,6.908390852293949
52265U,STARLINK-3740,5.2181731123746715,0.04623272509652561,47436.88715368657,2459876.848657112,2459876.848730989,LSS,standard,1.5,15749,2022-04-21,-20.093714458499825,117.01568497672426,53.218500000000006,57.16570185873398,156.21746629391816,642.3309617947299,7.427988170017063,-57.4701978907438,550.8685393549085,83.92083476514509,4.881192277406407,6.179378829935187
52265U,STARLINK-3740,5.877948415834597,0.10249411705390955,23013.596549750928,2459876.848730989,2459876.848804866,LSS,standard,1.5,8105,2022-04-21,-20.073024726976005,116.99885526225026,53.218500000000006,53.84071337104134,154.1321128264078,665.660081296314,7.831961454814274,-59.01160827482838,550.9830749541611,80.52082078947744,5.463499294805139,6.76168584733392
44744U,STARLINK-1039,5.724852549098776,0.13384722918595074,33656.7559920052,2459876.542015156,2459876.542089033,LSS,standard,0.9,9197,2019-11-11,-25.524313844318673,238.35706193225013,53.05650000000001,50.17085072859594,236.44719759358225,703.3116149747572,19.290811793791608,-43.21078752368459,557.1373054934057,75.70770499064358,5.19092704800864,6.489113600537421
44744U,STARLINK-1039,5.949752827577997,0.17997491036623478,27634.20137995329,2459876.542089033,2459876.542162911,LSS,standard,0.9,8945,2019-11-11,-25.544050104218865,238.33822437228784,53.05650000000001,53.19614311589158,238.26997999987717,677.8426300097392,19.556336529699745,-41.82246438498562,557.0167234132022,78.73398819677911,5.495921882788788,6.794108435317568
49148U,STARLINK-3048,6.137729526951334,0.12206191088035764,21305.74791972906,2459876.549845596,2459876.549919473,LSS,standard,1.5,7181,2021-09-14,-27.59312809855894,236.31313688373587,69.9984,39.04666495694495,206.66548694046062,869.1030254883536,18.679005759208742,-65.99685568374566,582.7575516399561,72.1525581691714,5.14418666554522,6.442373218074001
49172U,STARLINK-3091,3.8752029922345965,0.2098437488208403,157416.0795162776,2459876.552652679,2459876.552726557,LSS,standard,1.5,7223,2021-09-14,-28.322874718212965,235.55626004756235,69.9994,35.60983293777837,210.66074177167638,926.3834262842269,18.13007774287425,-63.47311350633493,582.7346269101442,68.09857355577851,2.743062556761875,4.041249109290656
49172U,STARLINK-3091,3.562504771041972,0.07696560860760222,206243.24801945698,2459876.553022042,2459876.55309592,LSS,standard,1.5,8525,2021-09-14,-28.418406557801394,235.45568076532842,69.9994,29.78915417772781,198.49125541077768,1048.8865897712674,17.102215919721807,-73.88773702365478,583.4269607516198,68.06860696473767,2.1606755539952736,3.4588621065240543
48667U,STARLINK-2735,2.4415656088919384,0.07837652417186926,510848.7727584947,2459876.852941718,2459876.853015596,LSS,visorsat,1.0,10247,2021-05-26,-18.888761576822894,116.05022805400138,53.055,68.93364550810499,146.17650979071414,591.4922196183809,7.036869935434568,-45.74145955987907,557.5965963360343,90.45730883151805,2.283633874510677,3.5818204270394576
48667U,STARLINK-2735,2.1951402510145286,0.05921605623023955,642261.2279763985,2459876.853015596,2459876.853089473,LSS,visorsat,1.0,12725,2021-05-26,-18.867897080515455,116.03376700873332,53.055,64.82381181653189,144.84421192187241,608.2880110258018,7.365910789030305,-48.180402240184954,557.7125379751451,86.55954080863285,1.9764074141051151,3.274593966633896
48667U,STARLINK-2735,2.7332028545352607,0.10032827565064953,404227.81189252844,2459876.853089473,2459876.85316335,LSS,visorsat,1.0,9239,2021-05-26,-18.8470299253396,116.01731236005148,53.055,60.93304870511112,143.91138966437214,627.804779105553,7.705405406383518,-50.27406503375382,557.8284396502335,82.8788650752257,2.4458932149914734,3.744079767520254
48667U,STARLINK-2735,2.073235606080601,0.0422335839438079,742454.7383375947,2459876.85316335,2459876.853237228,LSS,visorsat,1.0,16085,2021-05-26,-18.82615998267308,116.00086399826998,53.055,57.27442000350047,143.2206119305375,649.7963894432243,8.050952306904282,-52.022194407600274,557.9442846615777,79.42547204882933,1.711162584136738,3.0093491366655183
48667U,STARLINK-2735,2.823037787536439,0.07165907018420686,364226.1254768264,2459876.853237228,2459876.853311105,LSS,visorsat,1.0,10667,2021-05-26,-18.805286729083047,115.98442150299529,53.055,53.850995987762175,142.68742737361111,674.0200907032768,8.397630852315505,-53.43716884060069,558.0600584767349,76.20127905353925,2.3814870256876546,3.6796735782164354
48667U,STARLINK-2735,2.7191124112795855,0.07611063860212484,438267.62595037784,2459876.853311105,2459876.853384982,LSS,visorsat,1.0,13733,2021-05-26,-18.78441082518194,115.96798538667721,53.055,50.65892677713707,142.2625452785501,700.2423624772985,8.740396007712963,-54.54134699123066,558.1757399771424,73.20205583197645,2.194683955328852,3.4928705078576328
48667U,STARLINK-2735,3.235251364715868,0.14633050355382923,280048.2391164074,2459876.853384982,2459876.853458859,LSS,visorsat,1.0,9449,2021-05-26,-18.763532142275068,115.95155553974467,53.055,47.6893290799588,141.9152502037131,728.2461308359358,9.074555053944515,-55.364228087014936,558.2913124116146,70.41892889915475,2.625673882668079,3.9238604351968593
48667U,STARLINK-2735,3.4611383686923336,0.09268494925224505,237863.36456560943,2459876.853458859,2459876.853532737,LSS,visorsat,1.0,9323,2021-05-26,-18.74265041996562,115.93513174929065,53.055,44.93018345197468,141.62542025356234,757.8328999239137,9.396128512291245,-55.939345369116175,558.406759743283,67.84008154157533,2.765084538934654,4.063271091463435
